# CBO's own STATUTORY TAX PARAMETER SCHEDULE, by calendar year, by vintage.
#
# Generated by scripts/fetch_cbo_tax_parameters.py. Do not hand-edit: rerun the
# script, which verifies each source file's SHA-256 against a pinned commit and
# re-checks the statutory identities before writing anything.
#
# Source of record: https://github.com/US-CBO/cbo-data at commit 284a95665f9f2f74ed1f482feb629b43fce323da (2026-06-12),
# file data/budget/tax_parameters/annual_cy_<edition>.csv, one edition per
# vintage. CBO publication 53724, "Tax Parameters and Effective Marginal Tax
# Rates". Public domain (17 U.S.C. 105).
#
# Transcribed VERBATIM - every variable CBO publishes, not a subset - so that
# the relationship between this file and the upstream one is checkable rather
# than asserted. Most of these series are wired to nothing today; see
# fiscal_model/cbo_tax_parameters.py for what reads which.
#
# Per-vintage provenance, including which vintages are an exact edition match
# and which are not, is in PROVENANCE.csv beside this file.
vintage,calendar_year,variable,value
cbo_feb_2024,2027,tp_bracket_3_mfs,50600.0
cbo_feb_2024,2028,tp_bracket_3_mfs,51550.0
cbo_feb_2024,2029,tp_bracket_3_mfs,52550.0
cbo_feb_2024,2030,tp_bracket_3_mfs,53600.0
cbo_feb_2024,2031,tp_bracket_3_mfs,54650.0
cbo_feb_2024,2032,tp_bracket_3_mfs,55750.0
cbo_feb_2024,2033,tp_bracket_3_mfs,56850.0
cbo_feb_2024,2034,tp_bracket_3_mfs,58000.0
cbo_feb_2024,2021,tp_bracket_3_single,40525.0
cbo_feb_2024,2022,tp_bracket_3_single,41775.0
cbo_feb_2024,2023,tp_bracket_3_single,44725.0
cbo_feb_2024,2024,tp_bracket_3_single,47150.0
cbo_feb_2024,2025,tp_bracket_3_single,48625.0
cbo_feb_2024,2026,tp_bracket_3_single,49600.0
cbo_feb_2024,2027,tp_bracket_3_single,50600.0
cbo_feb_2024,2028,tp_bracket_3_single,51550.0
cbo_feb_2024,2029,tp_bracket_3_single,52550.0
cbo_feb_2024,2030,tp_bracket_3_single,53600.0
cbo_feb_2024,2031,tp_bracket_3_single,54650.0
cbo_feb_2024,2032,tp_bracket_3_single,55750.0
cbo_feb_2024,2033,tp_bracket_3_single,56850.0
cbo_feb_2024,2034,tp_bracket_3_single,58000.0
cbo_feb_2024,2021,tp_bracket_4_hoh,86350.0
cbo_feb_2024,2022,tp_bracket_4_hoh,89050.0
cbo_feb_2024,2023,tp_bracket_4_hoh,95350.0
cbo_feb_2024,2024,tp_bracket_4_hoh,100500.0
cbo_feb_2024,2025,tp_bracket_4_hoh,103650.0
cbo_feb_2024,2026,tp_bracket_4_hoh,171500.0
cbo_feb_2024,2027,tp_bracket_4_hoh,174900.0
cbo_feb_2024,2028,tp_bracket_4_hoh,178250.0
cbo_feb_2024,2029,tp_bracket_4_hoh,181700.0
cbo_feb_2024,2030,tp_bracket_4_hoh,185300.0
cbo_feb_2024,2031,tp_bracket_4_hoh,188950.0
cbo_feb_2024,2032,tp_bracket_4_hoh,192700.0
cbo_feb_2024,2033,tp_bracket_4_hoh,196550.0
cbo_feb_2024,2034,tp_bracket_4_hoh,200500.0
cbo_feb_2024,2021,tp_bracket_4_mfj,172750.0
cbo_feb_2024,2022,tp_bracket_4_mfj,178150.0
cbo_feb_2024,2023,tp_bracket_4_mfj,190750.0
cbo_feb_2024,2024,tp_bracket_4_mfj,201050.0
cbo_feb_2024,2025,tp_bracket_4_mfj,207300.0
cbo_feb_2024,2026,tp_bracket_4_mfj,200100.0
cbo_feb_2024,2027,tp_bracket_4_mfj,204100.0
cbo_feb_2024,2028,tp_bracket_4_mfj,208050.0
cbo_feb_2024,2029,tp_bracket_4_mfj,212050.0
cbo_feb_2024,2030,tp_bracket_4_mfj,216200.0
cbo_feb_2024,2031,tp_bracket_4_mfj,220500.0
cbo_feb_2024,2032,tp_bracket_4_mfj,224900.0
cbo_feb_2024,2033,tp_bracket_4_mfj,229400.0
cbo_feb_2024,2034,tp_bracket_4_mfj,233950.0
cbo_feb_2024,2021,tp_bracket_4_mfs,86375.0
cbo_feb_2024,2022,tp_bracket_4_mfs,89075.0
cbo_feb_2024,2023,tp_bracket_4_mfs,95375.0
cbo_feb_2024,2024,tp_bracket_4_mfs,100525.0
cbo_feb_2024,2025,tp_bracket_4_mfs,103650.0
cbo_feb_2024,2026,tp_bracket_4_mfs,100050.0
cbo_feb_2024,2027,tp_bracket_4_mfs,102050.0
cbo_feb_2024,2028,tp_bracket_4_mfs,104025.0
cbo_feb_2024,2029,tp_bracket_4_mfs,106025.0
cbo_feb_2024,2030,tp_bracket_4_mfs,108100.0
cbo_feb_2024,2031,tp_bracket_4_mfs,110250.0
cbo_feb_2024,2032,tp_bracket_4_mfs,112450.0
cbo_feb_2024,2033,tp_bracket_4_mfs,114700.0
cbo_feb_2024,2034,tp_bracket_4_mfs,116975.0
cbo_feb_2024,2021,tp_bracket_4_single,86375.0
cbo_feb_2024,2022,tp_bracket_4_single,89075.0
cbo_feb_2024,2023,tp_bracket_4_single,95375.0
cbo_feb_2024,2024,tp_bracket_4_single,100525.0
cbo_feb_2024,2025,tp_bracket_4_single,103650.0
cbo_feb_2024,2026,tp_bracket_4_single,120100.0
cbo_feb_2024,2027,tp_bracket_4_single,122500.0
cbo_feb_2024,2028,tp_bracket_4_single,124850.0
cbo_feb_2024,2029,tp_bracket_4_single,127250.0
cbo_feb_2024,2030,tp_bracket_4_single,129750.0
cbo_feb_2024,2031,tp_bracket_4_single,132300.0
cbo_feb_2024,2032,tp_bracket_4_single,134950.0
cbo_feb_2024,2033,tp_bracket_4_single,137650.0
cbo_feb_2024,2034,tp_bracket_4_single,140400.0
cbo_feb_2024,2021,tp_bracket_5_hoh,164900.0
cbo_feb_2024,2022,tp_bracket_5_hoh,170050.0
cbo_feb_2024,2023,tp_bracket_5_hoh,182100.0
cbo_feb_2024,2024,tp_bracket_5_hoh,191950.0
cbo_feb_2024,2025,tp_bracket_5_hoh,197850.0
cbo_feb_2024,2026,tp_bracket_5_hoh,277700.0
cbo_feb_2024,2027,tp_bracket_5_hoh,283250.0
cbo_feb_2024,2028,tp_bracket_5_hoh,288700.0
cbo_feb_2024,2029,tp_bracket_5_hoh,294300.0
cbo_feb_2024,2030,tp_bracket_5_hoh,300050.0
cbo_feb_2024,2031,tp_bracket_5_hoh,306000.0
cbo_feb_2024,2032,tp_bracket_5_hoh,312100.0
cbo_feb_2024,2033,tp_bracket_5_hoh,318300.0
cbo_feb_2024,2034,tp_bracket_5_hoh,324700.0
cbo_feb_2024,2021,tp_bracket_5_mfj,329850.0
cbo_feb_2024,2022,tp_bracket_5_mfj,340100.0
cbo_feb_2024,2023,tp_bracket_5_mfj,364200.0
cbo_feb_2024,2024,tp_bracket_5_mfj,383900.0
cbo_feb_2024,2025,tp_bracket_5_mfj,395750.0
cbo_feb_2024,2026,tp_bracket_5_mfj,304950.0
cbo_feb_2024,2027,tp_bracket_5_mfj,311050.0
cbo_feb_2024,2028,tp_bracket_5_mfj,317000.0
cbo_feb_2024,2029,tp_bracket_5_mfj,323150.0
cbo_feb_2024,2030,tp_bracket_5_mfj,329450.0
cbo_feb_2024,2031,tp_bracket_5_mfj,336000.0
cbo_feb_2024,2032,tp_bracket_5_mfj,342700.0
cbo_feb_2024,2033,tp_bracket_5_mfj,349550.0
cbo_feb_2024,2034,tp_bracket_5_mfj,356550.0
cbo_feb_2024,2021,tp_bracket_5_mfs,164925.0
cbo_feb_2024,2022,tp_bracket_5_mfs,170050.0
cbo_feb_2024,2023,tp_bracket_5_mfs,182100.0
cbo_feb_2024,2024,tp_bracket_5_mfs,191950.0
cbo_feb_2024,2025,tp_bracket_5_mfs,197875.0
cbo_feb_2024,2026,tp_bracket_5_mfs,152475.0
cbo_feb_2024,2027,tp_bracket_5_mfs,155525.0
cbo_feb_2024,2028,tp_bracket_5_mfs,158500.0
cbo_feb_2024,2029,tp_bracket_5_mfs,161575.0
cbo_feb_2024,2030,tp_bracket_5_mfs,164725.0
cbo_feb_2024,2031,tp_bracket_5_mfs,168000.0
cbo_feb_2024,2032,tp_bracket_5_mfs,171350.0
cbo_feb_2024,2033,tp_bracket_5_mfs,174775.0
cbo_feb_2024,2034,tp_bracket_5_mfs,178275.0
cbo_feb_2024,2021,tp_bracket_5_single,164925.0
cbo_feb_2024,2022,tp_bracket_5_single,170050.0
cbo_feb_2024,2023,tp_bracket_5_single,182100.0
cbo_feb_2024,2024,tp_bracket_5_single,191950.0
cbo_feb_2024,2025,tp_bracket_5_single,197875.0
cbo_feb_2024,2026,tp_bracket_5_single,250450.0
cbo_feb_2024,2027,tp_bracket_5_single,255500.0
cbo_feb_2024,2028,tp_bracket_5_single,260400.0
cbo_feb_2024,2029,tp_bracket_5_single,265400.0
cbo_feb_2024,2030,tp_bracket_5_single,270650.0
cbo_feb_2024,2031,tp_bracket_5_single,276000.0
cbo_feb_2024,2032,tp_bracket_5_single,281500.0
cbo_feb_2024,2033,tp_bracket_5_single,287100.0
cbo_feb_2024,2034,tp_bracket_5_single,292850.0
cbo_feb_2024,2021,tp_bracket_6_hoh,209400.0
cbo_feb_2024,2022,tp_bracket_6_hoh,215950.0
cbo_feb_2024,2023,tp_bracket_6_hoh,231250.0
cbo_feb_2024,2024,tp_bracket_6_hoh,243700.0
cbo_feb_2024,2025,tp_bracket_6_hoh,251250.0
cbo_feb_2024,2026,tp_bracket_6_hoh,544550.0
cbo_feb_2024,2027,tp_bracket_6_hoh,555400.0
cbo_feb_2024,2028,tp_bracket_6_hoh,566100.0
cbo_feb_2024,2029,tp_bracket_6_hoh,577050.0
cbo_feb_2024,2030,tp_bracket_6_hoh,588350.0
cbo_feb_2024,2031,tp_bracket_6_hoh,600000.0
cbo_feb_2024,2032,tp_bracket_6_hoh,611950.0
cbo_feb_2024,2033,tp_bracket_6_hoh,624200.0
cbo_feb_2024,2034,tp_bracket_6_hoh,636650.0
cbo_feb_2024,2021,tp_bracket_6_mfj,418850.0
cbo_feb_2024,2022,tp_bracket_6_mfj,431900.0
cbo_feb_2024,2023,tp_bracket_6_mfj,462500.0
cbo_feb_2024,2024,tp_bracket_6_mfj,487450.0
cbo_feb_2024,2025,tp_bracket_6_mfj,502550.0
cbo_feb_2024,2026,tp_bracket_6_mfj,544550.0
cbo_feb_2024,2027,tp_bracket_6_mfj,555400.0
cbo_feb_2024,2028,tp_bracket_6_mfj,566100.0
cbo_feb_2024,2029,tp_bracket_6_mfj,577050.0
cbo_feb_2024,2030,tp_bracket_6_mfj,588350.0
cbo_feb_2024,2031,tp_bracket_6_mfj,600000.0
cbo_feb_2024,2032,tp_bracket_6_mfj,611950.0
cbo_feb_2024,2033,tp_bracket_6_mfj,624200.0
cbo_feb_2024,2034,tp_bracket_6_mfj,636650.0
cbo_feb_2024,2021,tp_bracket_6_mfs,209425.0
cbo_feb_2024,2022,tp_bracket_6_mfs,215950.0
cbo_feb_2024,2023,tp_bracket_6_mfs,231250.0
cbo_feb_2024,2024,tp_bracket_6_mfs,243725.0
cbo_feb_2024,2025,tp_bracket_6_mfs,251275.0
cbo_feb_2024,2026,tp_bracket_6_mfs,272275.0
cbo_feb_2024,2027,tp_bracket_6_mfs,277700.0
cbo_feb_2024,2028,tp_bracket_6_mfs,283050.0
cbo_feb_2024,2029,tp_bracket_6_mfs,288525.0
cbo_feb_2024,2030,tp_bracket_6_mfs,294175.0
cbo_feb_2024,2031,tp_bracket_6_mfs,300000.0
cbo_feb_2024,2032,tp_bracket_6_mfs,305975.0
cbo_feb_2024,2033,tp_bracket_6_mfs,312100.0
cbo_feb_2024,2034,tp_bracket_6_mfs,318325.0
cbo_feb_2024,2021,tp_bracket_6_single,209425.0
cbo_feb_2024,2022,tp_bracket_6_single,215950.0
cbo_feb_2024,2023,tp_bracket_6_single,231250.0
cbo_feb_2024,2024,tp_bracket_6_single,243725.0
cbo_feb_2024,2025,tp_bracket_6_single,251275.0
cbo_feb_2024,2026,tp_bracket_6_single,544550.0
cbo_feb_2024,2027,tp_bracket_6_single,555400.0
cbo_feb_2024,2028,tp_bracket_6_single,566100.0
cbo_feb_2024,2029,tp_bracket_6_single,577050.0
cbo_feb_2024,2030,tp_bracket_6_single,588350.0
cbo_feb_2024,2031,tp_bracket_6_single,600000.0
cbo_feb_2024,2032,tp_bracket_6_single,611950.0
cbo_feb_2024,2033,tp_bracket_6_single,624200.0
cbo_feb_2024,2034,tp_bracket_6_single,636650.0
cbo_feb_2024,2021,tp_bracket_7_hoh,523600.0
cbo_feb_2024,2022,tp_bracket_7_hoh,539900.0
cbo_feb_2024,2023,tp_bracket_7_hoh,578100.0
cbo_feb_2024,2024,tp_bracket_7_hoh,609350.0
cbo_feb_2024,2025,tp_bracket_7_hoh,628200.0
cbo_feb_2024,2026,tp_bracket_7_hoh,580950.0
cbo_feb_2024,2027,tp_bracket_7_hoh,592550.0
cbo_feb_2024,2028,tp_bracket_7_hoh,603950.0
cbo_feb_2024,2029,tp_bracket_7_hoh,615600.0
cbo_feb_2024,2030,tp_bracket_7_hoh,627700.0
cbo_feb_2024,2031,tp_bracket_7_hoh,640100.0
cbo_feb_2024,2032,tp_bracket_7_hoh,652850.0
cbo_feb_2024,2033,tp_bracket_7_hoh,665900.0
cbo_feb_2024,2034,tp_bracket_7_hoh,679250.0
cbo_feb_2024,2021,tp_bracket_7_mfj,628300.0
cbo_feb_2024,2022,tp_bracket_7_mfj,647850.0
cbo_feb_2024,2023,tp_bracket_7_mfj,693750.0
cbo_feb_2024,2024,tp_bracket_7_mfj,731200.0
cbo_feb_2024,2025,tp_bracket_7_mfj,753850.0
cbo_feb_2024,2026,tp_bracket_7_mfj,615100.0
cbo_feb_2024,2027,tp_bracket_7_mfj,627400.0
cbo_feb_2024,2028,tp_bracket_7_mfj,639450.0
cbo_feb_2024,2029,tp_bracket_7_mfj,651800.0
cbo_feb_2024,2030,tp_bracket_7_mfj,664600.0
cbo_feb_2024,2031,tp_bracket_7_mfj,677750.0
cbo_feb_2024,2032,tp_bracket_7_mfj,691250.0
cbo_feb_2024,2033,tp_bracket_7_mfj,705100.0
cbo_feb_2024,2034,tp_bracket_7_mfj,719200.0
cbo_feb_2024,2021,tp_bracket_7_mfs,314150.0
cbo_feb_2024,2022,tp_bracket_7_mfs,323925.0
cbo_feb_2024,2023,tp_bracket_7_mfs,346875.0
cbo_feb_2024,2024,tp_bracket_7_mfs,365600.0
cbo_feb_2024,2025,tp_bracket_7_mfs,376925.0
cbo_feb_2024,2026,tp_bracket_7_mfs,307550.0
cbo_feb_2024,2027,tp_bracket_7_mfs,313700.0
cbo_feb_2024,2028,tp_bracket_7_mfs,319725.0
cbo_feb_2024,2029,tp_bracket_7_mfs,325900.0
cbo_feb_2024,2030,tp_bracket_7_mfs,332300.0
cbo_feb_2024,2031,tp_bracket_7_mfs,338875.0
cbo_feb_2024,2032,tp_bracket_7_mfs,345625.0
cbo_feb_2024,2033,tp_bracket_7_mfs,352550.0
cbo_feb_2024,2034,tp_bracket_7_mfs,359600.0
cbo_feb_2024,2021,tp_bracket_7_single,523600.0
cbo_feb_2024,2022,tp_bracket_7_single,539900.0
cbo_feb_2024,2023,tp_bracket_7_single,578125.0
cbo_feb_2024,2024,tp_bracket_7_single,609350.0
cbo_feb_2024,2025,tp_bracket_7_single,628225.0
cbo_feb_2024,2026,tp_bracket_7_single,546750.0
cbo_feb_2024,2027,tp_bracket_7_single,557700.0
cbo_feb_2024,2028,tp_bracket_7_single,568400.0
cbo_feb_2024,2029,tp_bracket_7_single,579400.0
cbo_feb_2024,2030,tp_bracket_7_single,590750.0
cbo_feb_2024,2031,tp_bracket_7_single,602450.0
cbo_feb_2024,2032,tp_bracket_7_single,614450.0
cbo_feb_2024,2033,tp_bracket_7_single,626750.0
cbo_feb_2024,2034,tp_bracket_7_single,639250.0
cbo_feb_2024,2021,tp_c_cpi_u,144.814
cbo_feb_2024,2022,tp_c_cpi_u,149.064
cbo_feb_2024,2023,tp_c_cpi_u,159.879
cbo_feb_2024,2024,tp_c_cpi_u,168.475
cbo_feb_2024,2025,tp_c_cpi_u,173.694
cbo_feb_2024,2026,tp_c_cpi_u,177.717
cbo_feb_2024,2027,tp_c_cpi_u,181.271
cbo_feb_2024,2028,tp_c_cpi_u,184.754
cbo_feb_2024,2029,tp_c_cpi_u,188.325
cbo_feb_2024,2030,tp_c_cpi_u,192.017
cbo_feb_2024,2031,tp_c_cpi_u,195.822
cbo_feb_2024,2032,tp_c_cpi_u,199.723
cbo_feb_2024,2033,tp_c_cpi_u,203.711
cbo_feb_2024,2034,tp_c_cpi_u,207.787
cbo_feb_2024,2021,tp_cpi_u,257.721
cbo_feb_2024,2022,tp_cpi_u,265.447
cbo_feb_2024,2023,tp_cpi_u,285.848
cbo_feb_2024,2024,tp_cpi_u,301.374
cbo_feb_2024,2025,tp_cpi_u,311.17
cbo_feb_2024,2026,tp_cpi_u,319.274
cbo_feb_2024,2027,tp_cpi_u,326.521
cbo_feb_2024,2028,tp_cpi_u,333.574
cbo_feb_2024,2029,tp_cpi_u,340.795
cbo_feb_2024,2030,tp_cpi_u,348.277
cbo_feb_2024,2031,tp_cpi_u,356.011
cbo_feb_2024,2032,tp_cpi_u,363.965
cbo_feb_2024,2033,tp_cpi_u,372.122
cbo_feb_2024,2034,tp_cpi_u,380.477
cbo_feb_2024,2022,tp_ctc_max_refundable,1500.0
cbo_feb_2024,2023,tp_ctc_max_refundable,1600.0
cbo_feb_2024,2024,tp_ctc_max_refundable,1700.0
cbo_feb_2024,2025,tp_ctc_max_refundable,1700.0
cbo_feb_2024,2026,tp_ctc_max_refundable,0.0
cbo_feb_2024,2027,tp_ctc_max_refundable,0.0
cbo_feb_2024,2028,tp_ctc_max_refundable,0.0
cbo_feb_2024,2029,tp_ctc_max_refundable,0.0
cbo_feb_2024,2030,tp_ctc_max_refundable,0.0
cbo_feb_2024,2031,tp_ctc_max_refundable,0.0
cbo_feb_2024,2032,tp_ctc_max_refundable,0.0
cbo_feb_2024,2033,tp_ctc_max_refundable,0.0
cbo_feb_2024,2034,tp_ctc_max_refundable,0.0
cbo_feb_2024,2022,tp_ctc_per_child,2000.0
cbo_feb_2024,2023,tp_ctc_per_child,2000.0
cbo_feb_2024,2024,tp_ctc_per_child,2000.0
cbo_feb_2024,2025,tp_ctc_per_child,2000.0
cbo_feb_2024,2026,tp_ctc_per_child,1000.0
cbo_feb_2024,2027,tp_ctc_per_child,1000.0
cbo_feb_2024,2028,tp_ctc_per_child,1000.0
cbo_feb_2024,2029,tp_ctc_per_child,1000.0
cbo_feb_2024,2030,tp_ctc_per_child,1000.0
cbo_feb_2024,2031,tp_ctc_per_child,1000.0
cbo_feb_2024,2032,tp_ctc_per_child,1000.0
cbo_feb_2024,2033,tp_ctc_per_child,1000.0
cbo_feb_2024,2034,tp_ctc_per_child,1000.0
cbo_feb_2024,2021,tp_ctc_per_other_dependent,500.0
cbo_feb_2024,2022,tp_ctc_per_other_dependent,500.0
cbo_feb_2024,2023,tp_ctc_per_other_dependent,500.0
cbo_feb_2024,2024,tp_ctc_per_other_dependent,500.0
cbo_feb_2024,2025,tp_ctc_per_other_dependent,500.0
cbo_feb_2024,2026,tp_ctc_per_other_dependent,0.0
cbo_feb_2024,2027,tp_ctc_per_other_dependent,0.0
cbo_feb_2024,2028,tp_ctc_per_other_dependent,0.0
cbo_feb_2024,2029,tp_ctc_per_other_dependent,0.0
cbo_feb_2024,2030,tp_ctc_per_other_dependent,0.0
cbo_feb_2024,2031,tp_ctc_per_other_dependent,0.0
cbo_feb_2024,2032,tp_ctc_per_other_dependent,0.0
cbo_feb_2024,2033,tp_ctc_per_other_dependent,0.0
cbo_feb_2024,2034,tp_ctc_per_other_dependent,0.0
cbo_feb_2024,2022,tp_ctc_refund_rate,15.0
cbo_feb_2024,2023,tp_ctc_refund_rate,15.0
cbo_feb_2024,2024,tp_ctc_refund_rate,15.0
cbo_feb_2024,2025,tp_ctc_refund_rate,15.0
cbo_feb_2024,2026,tp_ctc_refund_rate,15.0
cbo_feb_2024,2027,tp_ctc_refund_rate,15.0
cbo_feb_2024,2028,tp_ctc_refund_rate,15.0
cbo_feb_2024,2029,tp_ctc_refund_rate,15.0
cbo_feb_2024,2030,tp_ctc_refund_rate,15.0
cbo_feb_2024,2031,tp_ctc_refund_rate,15.0
cbo_feb_2024,2032,tp_ctc_refund_rate,15.0
cbo_feb_2024,2033,tp_ctc_refund_rate,15.0
cbo_feb_2024,2034,tp_ctc_refund_rate,15.0
cbo_feb_2024,2022,tp_ctc_refund_threshold,2500.0
cbo_feb_2024,2023,tp_ctc_refund_threshold,2500.0
cbo_feb_2024,2024,tp_ctc_refund_threshold,2500.0
cbo_feb_2024,2025,tp_ctc_refund_threshold,2500.0
cbo_feb_2024,2026,tp_ctc_refund_threshold,3000.0
cbo_feb_2024,2027,tp_ctc_refund_threshold,3000.0
cbo_feb_2024,2028,tp_ctc_refund_threshold,3000.0
cbo_feb_2024,2029,tp_ctc_refund_threshold,3000.0
cbo_feb_2024,2030,tp_ctc_refund_threshold,3000.0
cbo_feb_2024,2031,tp_ctc_refund_threshold,3000.0
cbo_feb_2024,2032,tp_ctc_refund_threshold,3000.0
cbo_feb_2024,2033,tp_ctc_refund_threshold,3000.0
cbo_feb_2024,2034,tp_ctc_refund_threshold,3000.0
cbo_feb_2024,2021,tp_eitc_max_credit_0,1502.0
cbo_feb_2024,2022,tp_eitc_max_credit_0,560.0
cbo_feb_2024,2023,tp_eitc_max_credit_0,600.0
cbo_feb_2024,2024,tp_eitc_max_credit_0,632.0
cbo_feb_2024,2025,tp_eitc_max_credit_0,651.0
cbo_feb_2024,2026,tp_eitc_max_credit_0,666.0
cbo_feb_2024,2027,tp_eitc_max_credit_0,680.0
cbo_feb_2024,2028,tp_eitc_max_credit_0,693.0
cbo_feb_2024,2029,tp_eitc_max_credit_0,706.0
cbo_feb_2024,2030,tp_eitc_max_credit_0,720.0
cbo_feb_2024,2031,tp_eitc_max_credit_0,734.0
cbo_feb_2024,2032,tp_eitc_max_credit_0,749.0
cbo_feb_2024,2033,tp_eitc_max_credit_0,764.0
cbo_feb_2024,2034,tp_eitc_max_credit_0,780.0
cbo_feb_2024,2021,tp_eitc_max_credit_1,3618.0
cbo_feb_2024,2022,tp_eitc_max_credit_1,3733.0
cbo_feb_2024,2023,tp_eitc_max_credit_1,3995.0
cbo_feb_2024,2024,tp_eitc_max_credit_1,4213.0
cbo_feb_2024,2025,tp_eitc_max_credit_1,4342.0
cbo_feb_2024,2026,tp_eitc_max_credit_1,4444.0
cbo_feb_2024,2027,tp_eitc_max_credit_1,4532.0
cbo_feb_2024,2028,tp_eitc_max_credit_1,4617.0
cbo_feb_2024,2029,tp_eitc_max_credit_1,4709.0
cbo_feb_2024,2030,tp_eitc_max_credit_1,4801.0
cbo_feb_2024,2031,tp_eitc_max_credit_1,4896.0
cbo_feb_2024,2032,tp_eitc_max_credit_1,4995.0
cbo_feb_2024,2033,tp_eitc_max_credit_1,5093.0
cbo_feb_2024,2034,tp_eitc_max_credit_1,5195.0
cbo_feb_2024,2021,tp_eitc_max_credit_2,5980.0
cbo_feb_2024,2022,tp_eitc_max_credit_2,6164.0
cbo_feb_2024,2023,tp_eitc_max_credit_2,6604.0
cbo_feb_2024,2024,tp_eitc_max_credit_2,6960.0
cbo_feb_2024,2025,tp_eitc_max_credit_2,7176.0
cbo_feb_2024,2026,tp_eitc_max_credit_2,7340.0
cbo_feb_2024,2027,tp_eitc_max_credit_2,7488.0
cbo_feb_2024,2028,tp_eitc_max_credit_2,7632.0
cbo_feb_2024,2029,tp_eitc_max_credit_2,7780.0
cbo_feb_2024,2030,tp_eitc_max_credit_2,7932.0
cbo_feb_2024,2031,tp_eitc_max_credit_2,8088.0
cbo_feb_2024,2032,tp_eitc_max_credit_2,8248.0
cbo_feb_2024,2033,tp_eitc_max_credit_2,8416.0
cbo_feb_2024,2034,tp_eitc_max_credit_2,8584.0
cbo_feb_2024,2021,tp_eitc_max_credit_3plus,6728.0
cbo_feb_2024,2022,tp_eitc_max_credit_3plus,6935.0
cbo_feb_2024,2023,tp_eitc_max_credit_3plus,7430.0
cbo_feb_2024,2024,tp_eitc_max_credit_3plus,7830.0
cbo_feb_2024,2025,tp_eitc_max_credit_3plus,8073.0
cbo_feb_2024,2026,tp_eitc_max_credit_3plus,8258.0
cbo_feb_2024,2027,tp_eitc_max_credit_3plus,8424.0
cbo_feb_2024,2028,tp_eitc_max_credit_3plus,8586.0
cbo_feb_2024,2029,tp_eitc_max_credit_3plus,8752.0
cbo_feb_2024,2030,tp_eitc_max_credit_3plus,8924.0
cbo_feb_2024,2031,tp_eitc_max_credit_3plus,9099.0
cbo_feb_2024,2032,tp_eitc_max_credit_3plus,9279.0
cbo_feb_2024,2033,tp_eitc_max_credit_3plus,9468.0
cbo_feb_2024,2034,tp_eitc_max_credit_3plus,9657.0
cbo_feb_2024,2021,tp_eitc_phasein_rate_0,15.3
cbo_feb_2024,2022,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2023,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2024,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2025,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2026,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2027,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2028,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2029,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2030,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2031,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2032,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2033,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2034,tp_eitc_phasein_rate_0,7.65
cbo_feb_2024,2021,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2022,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2023,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2024,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2025,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2026,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2027,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2028,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2029,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2030,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2031,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2032,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2033,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2034,tp_eitc_phasein_rate_1,34.0
cbo_feb_2024,2021,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2022,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2023,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2024,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2025,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2026,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2027,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2028,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2029,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2030,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2031,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2032,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2033,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2034,tp_eitc_phasein_rate_2,40.0
cbo_feb_2024,2021,tp_eitc_phasein_rate_3plus,45.0
cbo_feb_2024,2022,tp_eitc_phasein_rate_3plus,45.0
